,comment,date,filters,page_id,page_name,raw,reaction,search_term,share,title
10,3,10 Apr 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
10 Apr 2015
  ·
  · You don't have to be a Doctor to save lives.Have a BIG heart and donate! Photo: Koperal Franklin,PDRM Kuching. #DermaDarah #GiveFreelyGiveOftenBloodDonationMatters
facebook.com
Blood Bank Hospital Umum Sarawak's post
You don't have to be a Doctor to save lives.Have a BIG heart and donate! Photo: Koperal Franklin,PDRM Kuching. #DermaDarah #GiveFreelyGiveOftenBloodDonationMatters
550
550
3 comments",550,Blood Donation,,"You don't have to be a Doctor to save lives.Have a BIG heart and donate! Photo: Koperal Franklin,PDRM Kuching. #DermaDarah #GiveFreelyGiveOftenBloodDonationMatters"
11,,9 Apr 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
9 Apr 2015
  ·
  · …frequent monthly blood transfusion. She is now Six years old and the blood she received has made a massive difference to her life. Diyana is full energy and can play around like other kids. She has made her family smile again. On behalf of Diyana and her family,we would like to say Thank You to all of you for donating blood. You guys have done something amazing! #WBDD2015 Theme :Thank you for saving my Life
facebook.com
Blood Bank Hospital Umum Sarawak's post
""Anak perempuan saya Diyana nampak ceria selepas terima darah..."" Diyana was diagnosed with Thalassemia Major at just One year old and needed frequent monthly blood transfusion. She is now Six years old and the blood she received has made a massive difference to her life. Diyana is full energy and can play around like other kids. She has made her family smile again. On behalf of Diyana and her family,we would like to say Thank You to all of you for donating blood. You guys have done something amazing! #WBDD2015 Theme :Thank you for saving my Life
383
383",,Blood Donation,,"…frequent monthly blood transfusion. She is now Six years old and the blood she received has made a massive difference to her life. Diyana is full energy and can play around like other kids. She has made her family smile again. On behalf of Diyana and her family,we would like to say Thank You to all of you for donating blood. You guys have done something amazing! #WBDD2015 Theme :Thank you for saving my Life"
12,,28 Nov 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
28 Nov 2015
  ·
  · …only allows living donation to take place between close blood relatives (spouse, parents, children, siblings, grandparents). The reason for this is because close relatives have a higher chance of having matching blood group to the patient (which is important as to reduce the risk of organ rejection post transplant). Secondly, it is a way to prevent any unlawful acts such as buying or selling organ, organ trafficking and transplant tourism. If anyone still insists and wants to donate their organ to their friend or a non-blood related relatives, they will need to consult UTAC (Unrelated Transplant Approval Committee). Please call us at 1800-88-9080 for more information about this. Pledge as an organ donor : www.dermaorgan.gov.my #dermaorgan #KKMjomikrar #OrganDonation
facebook.com
Derma Organ's post
CAN I DONATE MY ORGAN TO MY FRIEND? --------------------------------------------------------------- In Malaysia, a living person can donate one of their kidneys and a part of their liver. However, current implemented law only allows living donation to take place between close blood relatives (spouse, parents, children, siblings, grandparents). The reason for this is because close relatives have a higher chance of having matching blood group to the patient (which is important as to reduce the risk of organ rejection post transplant). Secondly, it is a way to prevent any unlawful acts such as buying or selling organ, organ trafficking and transplant tourism. If anyone still insists and wants to donate their organ to their friend or a non-blood related relatives, they will need to consult UTAC (Unrelated Transplant Approval Committee). Please call us at 1800-88-9080 for more information about this. Pledge as an organ donor : www.dermaorgan.gov.my #dermaorgan #KKMjomikrar #OrganDonation
19
19",,Blood Donation,,"…only allows living donation to take place between close blood relatives (spouse, parents, children, siblings, grandparents). The reason for this is because close relatives have a higher chance of having matching blood group to the patient (which is important as to reduce the risk of organ rejection post transplant). Secondly, it is a way to prevent any unlawful acts such as buying or selling organ, organ trafficking and transplant tourism. If anyone still insists and wants to donate their organ to their friend or a non-blood related relatives, they will need to consult UTAC (Unrelated Transplant Approval Committee). Please call us at 1800-88-9080 for more information about this. Pledge as an organ donor : www.dermaorgan.gov.my #dermaorgan #KKMjomikrar #OrganDonation"
13,14,25 Mar 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
25 Mar 2015
  ·
  · Did you know the most popular Blood Type in Malaysia?
facebook.com
Blood Bank Hospital Umum Sarawak's post
Did you know the most popular Blood Type in Malaysia? O+ and A+ But Blood Type A tends to run short despite about 25% of population having A blood type.This possible many A-blood type donors were not aware or were not coming forward to donate.
351
351
14 comments",351,Blood Donation,,Did you know the most popular Blood Type in Malaysia?
14,8,14 Aug 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
14 Aug 2015
  ·
  · Story of Dr Sunder Rajoo as a regular blood donor
facebook.com
Bahagian Perkembangan Perubatan's post
Story of Dr Sunder Rajoo as a regular blood donor... ""I become a regular donor since 2007 as I noted my staff nurse's son having thalasemia major and need blood transfusion every month. One day back in 2010.. I had an MVA and sustain multiple fracture and having massive blood loss, I was transfused with 8 units blood to safe my life....I really thank all the blood donor that saving my life and now I want to be 1 of them that saving other people life too. I really hope more people to donate blood because you never know that one day you or your love one will need blood for saving life."" #dermadarah KEMENTERIAN KESIHATAN MALAYSIA - This story and picture is posted here with consent of Dr Sunder Rajoo - (Picture by Dr Intan Illyana, Transfusion Medicine Specialist HOSPITAL SERDANG)
149
149
8 comments",149,Blood Donation,,Story of Dr Sunder Rajoo as a regular blood donor
15,13,16 Oct 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
16 Oct 2015
  ·
  · Pusat Darah Negara - Donation Suite di Mid Valley Megamall dibuka SEKARANG #JomDermaDarah
facebook.com
Mid Valley Megamall's post
Spread the love and give some blood today! Donating blood is now super easy and convenient at Pusat Darah Negara. Click http://bit.ly/PusatDarahNegara_MidValley for more information. #jomdermadarah #midvalleynow #midvalley
244
244
13 comments",244,Blood Donation,,Pusat Darah Negara - Donation Suite di Mid Valley Megamall dibuka SEKARANG #JomDermaDarah
16,,26 Mar 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
26 Mar 2015
  ·
  · …mellitus, continuously high blood sugar levels cause the blood vessels in the retina to narrow, bleed or leak. This damages the retina and adversely affects its function. In Malaysia, it is estimated that as many as half a million patients with diabetes suffer from some form of retinopathy. If left untreated and undetected, the changes in the retina can progress and lead to permanent and irreversible blindness.
Dato' Seri Dr Hilmi Yahaya's post
Earlier today, I officially launched the Retinal Disease Awareness Programme. I would like to extend my heartiest appreciation to Standard Chartered Scope International, for inviting me be with all of you here today. Today’s donation of two Retinal Cameras by Standard Chartered Scope International, together with other additional screening equipment, will play a significant role in the early detection of retinal diseases in our population. These cameras will be used to spearhead and pioneer the Retinal Disease Awareness Programme in Kuala Lumpur and Selangor, after which the RDAP is planned for implementation throughout the whole country. The National Eye Survey 2 that was conducted in 2014 showed that retinal disease was the cause of blindness in 18.8% of cases and that it was the leading cause on untreatable blindness in Malaysia. Although there are hundreds of retinal diseases in existence, most of which would benefit in some way from early detection, two major diseases in the retina that can make the eye go blind stand out and deserve mention. They are Diabetic Retinopathy and Macular Degeneration and are important to the Ministry of Health because they are common and will affect our population in the tens of thousands, if not potentially more. Diabetic retinopathy is known worldwide to be a major cause of irreversible and permanent blindness. In patients with diabetes mellitus, continuously high blood sugar levels cause the blood vessels in the retina to narrow, bleed or leak. This damages the retina and adversely affects its function. In Malaysia, it is estimated that as many as half a million patients with diabetes suffer from some form of retinopathy. If left untreated and undetected, the changes in the retina can progress and lead to permanent and irreversible blindness.
98
98",,Blood Donation,,"…mellitus, continuously high blood sugar levels cause the blood vessels in the retina to narrow, bleed or leak. This damages the retina and adversely affects its function. In Malaysia, it is estimated that as many as half a million patients with diabetes suffer from some form of retinopathy. If left untreated and undetected, the changes in the retina can progress and lead to permanent and irreversible blindness."
17,1,23 Mar 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
23 Mar 2015
  ·
  · 1 Pint Can Save 3 Lives #giveblood #savelives
facebook.com
Blood Bank Hospital Umum Sarawak's post
1 Pint Can Save 3 Lives #giveblood #savelives
614
614
1 comment",614,Blood Donation,,1 Pint Can Save 3 Lives #giveblood #savelives
18,1,27 Oct 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
27 Oct 2015
  ·
  · #WeNeedYou to #Donateblood this Tuesday 27th October at Pullman Hotel, Kuching. We will be there 8:00am to 1:00pm.
facebook.com
Blood Bank Hospital Umum Sarawak's post
#WeNeedYou to #Donateblood this Tuesday 27th October at Pullman Hotel Kuching. We will be there 8:00am to 1:00pm.co-organized by Kesatuan IK Negeri Sarawak.
44
44
1 comment",44,Blood Donation,,"#WeNeedYou to #Donateblood this Tuesday 27th October at Pullman Hotel, Kuching. We will be there 8:00am to 1:00pm."
19,7,16 Apr 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
16 Apr 2015
  ·
  · Continuous Nursing Education (CNE) on organ donation at Hospital Sibu by Dr Wong Zhiyi... register at www.dermaorgan.gov.my #kkmjomikrar #dermaorgan
685
685
7 comments",685,Blood Donation,,Continuous Nursing Education (CNE) on organ donation at Hospital Sibu by Dr Wong Zhiyi... register at www.dermaorgan.gov.my #kkmjomikrar #dermaorgan
20,123,19 Aug 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
19 Aug 2015
  ·
  · Stop vaping until official study
303
303
123 comments",303,Blood Donation,,Stop vaping until official study
21,2,30 Jan 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
30 Jan 2015
  ·
  · #jomdermadarah
facebook.com
Pusat Darah Negara Kementerian Kesihatan Malaysia's post
#jomdermadarah
253
253
2 comments",253,Blood Donation,,#jomdermadarah
22,5,10 Jul 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
10 Jul 2015
  ·
  · Selamat Pagi!
facebook.com
Blood Bank Hospital Umum Sarawak's post
Selamat Pagi!
597
597
5 comments",597,Blood Donation,,Selamat Pagi!
23,11,26 Jun 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
26 Jun 2015
  ·
  · PARAS STOK DARAH DI HOSPITAL UMUM SARAWAK ADALAH RENDAH. Oleh itu bagi memastikan bekalan darah sentiasa berada di paras yang mencukupi,orang ramai adalah dijemput ke Pusat Tabung Darah dan juga di tempat-tempat Unit Bergerak Kempen Derma Darah yang berdekatan untuk menderma darah. Dalam kesibukan membuat persiapan menyambut Hari Raya Aidilfitri,marilah kita bersama-sama membantu insan yang memerlukan transfusi darah di bulan Ramadhan ini. Untuk sebarang maklumat lanjut,sila hubungi di talian: 082-276797 Atau layari laman web www.hus.moh.my
facebook.com
Blood Bank Hospital Umum Sarawak's post
PARAS STOK DARAH DI HOSPITAL UMUM SARAWAK ADALAH RENDAH. Oleh itu bagi memastikan bekalan darah sentiasa berada di paras yang mencukupi,orang ramai adalah dijemput ke Pusat Tabung Darah dan juga di tempat-tempat Unit Bergerak Kempen Derma Darah yang berdekatan untuk menderma darah. Dalam kesibukan membuat persiapan menyambut Hari Raya Aidilfitri,marilah kita bersama-sama membantu insan yang memerlukan transfusi darah di bulan Ramadhan ini. Untuk sebarang maklumat lanjut,sila hubungi di talian: 082-276797 Atau layari laman web www.hus.moh.my
292
292
11 comments",292,Blood Donation,,"PARAS STOK DARAH DI HOSPITAL UMUM SARAWAK ADALAH RENDAH. Oleh itu bagi memastikan bekalan darah sentiasa berada di paras yang mencukupi,orang ramai adalah dijemput ke Pusat Tabung Darah dan juga di tempat-tempat Unit Bergerak Kempen Derma Darah yang berdekatan untuk menderma darah. Dalam kesibukan membuat persiapan menyambut Hari Raya Aidilfitri,marilah kita bersama-sama membantu insan yang memerlukan transfusi darah di bulan Ramadhan ini. Untuk sebarang maklumat lanjut,sila hubungi di talian: 082-276797 Atau layari laman web www.hus.moh.my"
24,2,2 Apr 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
2 Apr 2015
  ·
  · Menderma darah menyelamatkan nyawa.. #KamiSediaMembantu
Blood Bank Hospital Umum Sarawak's post
Cerita hari ini, di wad pesakit luar klinik perubatan. Saya mendekati seorang pesakit thalassemia yg sedang menjalani transfusi darah. ""Adik, akak nak mintak adik tulis ucapan sikit untuk hari penderma darah sedunia boleh x?"" Senyum je adik tu ""boleh je, tapi ucapan saya panjang tau"" saya pun senyum balik. ""Xpe tulis je. Saya tunggu awak."" Dengan tekun dia menulis.. kadang2 dia berhenti menulis sebab staff nurse nak betulkan tiub darah. Kemudian saya melihat dia mengesat air mata. Kenapa? Saya bertanya. ""Xde apelah doctor.. saya dah 34 tahun bergantung hidup dengan darah yang di dermakan ,tapi saya tak pernah berjumpa dengan mereka(penderma darah). Kalau boleh saya nak masak untuk mereka""saya pun terdiam. "" setiap kali saya menambah darah.. saya tahu saya akan dapat hidup lagi satu bulan, dapat jalani hidup macam org biasa"" saya pegang tangan dia. "" mereka(penderma darah) ikhlas menolong kamu, tak harapkan balasan"" ""saya tahu, jangan lupa bagitahu mereka saya cakap terima kasih"" dia kembali senyum. "" ok nanti saya beritahu."" - terima kasih semua penderma darah dari khairul miza bt weng...
614
614
2 comments",614,Blood Donation,,Menderma darah menyelamatkan nyawa.. #KamiSediaMembantu
25,307,1 Jan 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
1 Jan 2015
  ·
  · Keperluan kritikal untuk bekalan darah jenis A & AB di kawasan bencana #Banjir. Sumbangan darah dari orang ramai yang mempunyai darah ini amat dihargai. Pendermaan boleh dilakukan di semua Pusat Darah di hospital kerajaan seluruh negara. #Sebarkan #KamiSediaMembantu #DermaDarah #DoaUntukMalaysia
2.9K
2.9K
307 comments",2.9K,Blood Donation,,Keperluan kritikal untuk bekalan darah jenis A & AB di kawasan bencana #Banjir. Sumbangan darah dari orang ramai yang mempunyai darah ini amat dihargai. Pendermaan boleh dilakukan di semua Pusat Darah di hospital kerajaan seluruh negara. #Sebarkan #KamiSediaMembantu #DermaDarah #DoaUntukMalaysia
26,679,13 Oct 2015,eyJycF9jcmVhdGlvbl90aW1lOjAiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwic3RhcnRfbW9udGhcXFwiOlxcXCIyMDE1LTFcXFwiLFxcXCJlbmRfeWVhclxcXCI6XFxcIjIwMTVcXFwiLFxcXCJlbmRfbW9udGhcXFwiOlxcXCIyMDE1LTEyXFxcIixcXFwic3RhcnRfZGF5XFxcIjpcXFwiMjAxNS0xLTFcXFwiLFxcXCJlbmRfZGF5XFxcIjpcXFwiMjAxNS0xMi0zMVxcXCJ9XCJ9In0,373560576236,KEMENTERIAN KESIHATAN MALAYSIA,"KEMENTERIAN KESIHATAN MALAYSIA
Page · 3.4M like this · Hospital
13 Oct 2015
  ·
  · KENYATAAN MEDIA KEMENTERIAN KESIHATAN MALAYSIA: ULASAN KE ATAS PRODUK PARACETAMOL SYRUP 120MG/5ML YANG MENGANDUNGI ALKOHOL #KenyataanMediaKKM
3.5K
3.5K
679 comments",3.5K,Blood Donation,,KENYATAAN MEDIA KEMENTERIAN KESIHATAN MALAYSIA: ULASAN KE ATAS PRODUK PARACETAMOL SYRUP 120MG/5ML YANG MENGANDUNGI ALKOHOL #KenyataanMediaKKM
